using device: cpu
Loading pretrained GPT-2 model: gpt2
loaded 338025 tokens
1 epoch = 2640 batches
step 0, loss: 5.106705665588379
step 2397, loss: 3.9026036262512207
step 2398, loss: 3.4778854846954346
step 2399, loss: 3.2206833362579346
step 2400, loss: 3.952068328857422
step 2401, loss: 4.22852087020874
step 2402, loss: 3.9405293464660645
step 2403, loss: 3.923067808151245
step 2404, loss: 4.471817493438721
step 2405, loss: 4.729060649871826
step 2406, loss: 4.439912796020508
step 2407, loss: 3.80370831489563
step 2408, loss: 3.578108072280884
step 2409, loss: 3.590137481689453
step 2410, loss: 3.197969913482666
step 2411, loss: 4.037230014801025
step 2412, loss: 3.932810068130493
step 2413, loss: 3.388380527496338
step 2414, loss: 2.1204960346221924
step 2415, loss: 4.846760272979736
step 2416, loss: 5.957024574279785
step 2417, loss: 4.626539707183838
step 2418, loss: 3.0604424476623535
step 2419, loss: 2.6117711067199707
step 2420, loss: 2.8957314491271973
step 2421, loss: 3.8901188373565674
step 2422, loss: 3.7963736057281494
step 2423, loss: 3.56679105758667
step 2424, loss: 3.61769437789917
step 2425, loss: 3.8550899028778076
step 2426, loss: 3.3272643089294434
step 2427, loss: 3.136282444000244
step 2428, loss: 4.105996608734131
step 2429, loss: 4.746825695037842
step 2430, loss: 3.716346263885498
step 2431, loss: 3.270484447479248
step 2432, loss: 1.8898040056228638
step 2433, loss: 2.7285995483398438
step 2434, loss: 2.9509880542755127
step 2435, loss: 3.9435107707977295
step 2436, loss: 4.303819179534912
step 2437, loss: 2.685112714767456
step 2438, loss: 3.6840360164642334
step 2439, loss: 4.586297035217285
step 2440, loss: 4.197662353515625
step 2441, loss: 4.131105422973633
step 2442, loss: 3.9502322673797607
step 2443, loss: 4.369253635406494
step 2444, loss: 3.461303234100342
step 2445, loss: 3.523827075958252
step 2446, loss: 3.793012857437134
step 2447, loss: 4.253950119018555
step 2448, loss: 3.743455410003662
step 2449, loss: 3.457380533218384
step 2450, loss: 3.7713470458984375
step 2451, loss: 3.530728816986084
step 2452, loss: 4.5158491134643555
step 2453, loss: 3.9249935150146484
step 2454, loss: 4.107666015625
step 2455, loss: 3.178114414215088
step 2456, loss: 3.7715113162994385
step 2457, loss: 4.089496612548828
step 2458, loss: 3.4672391414642334
step 2459, loss: 4.479588985443115
step 2460, loss: 4.562192440032959
step 2461, loss: 3.1280953884124756
step 2462, loss: 3.626164674758911
step 2463, loss: 3.393207311630249
step 2464, loss: 3.5429558753967285
step 2465, loss: 3.460897207260132
step 2466, loss: 3.1925625801086426
step 2467, loss: 2.9032351970672607
step 2468, loss: 3.1923611164093018
step 2469, loss: 3.561359167098999
step 2470, loss: 3.1871094703674316
step 2471, loss: 3.4518561363220215
step 2472, loss: 3.112323045730591
step 2473, loss: 3.702404737472534
step 2474, loss: 3.2992682456970215
step 2475, loss: 4.362199306488037
step 2476, loss: 3.127263307571411
step 2477, loss: 2.907327651977539
step 2478, loss: 3.236956834793091
step 2479, loss: 3.293729543685913
step 2480, loss: 3.0526928901672363
step 2481, loss: 3.137998580932617
step 2482, loss: 3.8585011959075928
step 2483, loss: 3.552290439605713
step 2484, loss: 3.72220516204834
step 2485, loss: 3.2412054538726807
step 2486, loss: 4.711388111114502
step 2487, loss: 3.0570220947265625
step 2488, loss: 3.728792190551758
step 2489, loss: 3.042954921722412
step 2490, loss: 3.1354119777679443
step 2491, loss: 2.5048670768737793
step 2492, loss: 3.0384647846221924
step 2493, loss: 4.5128493309021
step 2494, loss: 3.4325413703918457
step 2495, loss: 3.30551815032959
step 2496, loss: 2.9983086585998535
step 2497, loss: 3.345400810241699
step 2498, loss: 4.2419047355651855
step 2499, loss: 3.74143648147583
step 2500, loss: 3.8181419372558594
step 2501, loss: 3.865884780883789
step 2502, loss: 2.5617191791534424
step 2503, loss: 2.99723482131958
step 2504, loss: 3.593989133834839
step 2505, loss: 3.7243130207061768
step 2506, loss: 3.473693370819092
step 2507, loss: 2.745995044708252
step 2508, loss: 2.4933385848999023
step 2509, loss: 3.4781715869903564
step 2510, loss: 3.8748116493225098
step 2511, loss: 3.467758893966675
step 2512, loss: 3.6795501708984375
step 2513, loss: 3.3123130798339844
step 2514, loss: 3.7965645790100098
step 2515, loss: 3.0598363876342773
step 2516, loss: 3.08115553855896
step 2517, loss: 3.296983242034912
step 2518, loss: 2.970069169998169
step 2519, loss: 3.371201753616333
step 2520, loss: 3.0288665294647217
step 2521, loss: 2.9170634746551514
step 2522, loss: 3.7235090732574463
step 2523, loss: 2.9892666339874268
step 2524, loss: 3.3874385356903076
step 2525, loss: 2.5171189308166504
step 2526, loss: 2.84989333152771
step 2527, loss: 3.111140489578247
step 2528, loss: 3.3573920726776123
step 2529, loss: 2.7967917919158936
step 2530, loss: 2.6068625450134277
step 2531, loss: 3.2147302627563477
step 2532, loss: 3.4912400245666504
step 2533, loss: 2.814434766769409
step 2534, loss: 3.0808494091033936
step 2535, loss: 3.064823627471924
step 2536, loss: 2.8653934001922607
step 2537, loss: 3.1743526458740234
step 2538, loss: 3.5946240425109863
step 2539, loss: 2.89628529548645
step 2540, loss: 3.0564467906951904
step 2541, loss: 2.1429378986358643
step 2542, loss: 2.624221086502075
step 2543, loss: 2.751352310180664
step 2544, loss: 2.254242181777954
step 2545, loss: 2.626011848449707
step 2546, loss: 3.35250186920166
step 2547, loss: 3.9374022483825684
step 2548, loss: 3.014292001724243
step 2549, loss: 4.342888832092285
step 2550, loss: 4.531365871429443
step 2551, loss: 4.393959999084473
step 2552, loss: 4.492416858673096
step 2553, loss: 2.9965009689331055
step 2554, loss: 2.946709394454956
step 2555, loss: 4.961450576782227
step 2556, loss: 4.437275409698486
step 2557, loss: 4.186797142028809
step 2558, loss: 4.781224727630615
step 2559, loss: 4.353338241577148
step 2560, loss: 3.693765640258789
step 2561, loss: 4.2282562255859375
step 2562, loss: 4.821060657501221
step 2563, loss: 4.340752124786377
step 2564, loss: 4.273187160491943
step 2565, loss: 4.530483722686768
step 2566, loss: 3.9521923065185547
step 2567, loss: 3.912402629852295
step 2568, loss: 3.6373374462127686
step 2569, loss: 3.988043785095215
step 2570, loss: 4.647706508636475
step 2571, loss: 4.2326979637146
step 2572, loss: 5.180253982543945
step 2573, loss: 4.326800346374512
step 2574, loss: 4.438080787658691
step 2575, loss: 4.654394149780273
step 2576, loss: 4.144320964813232
step 2577, loss: 4.669172763824463
step 2578, loss: 4.167651176452637
step 2579, loss: 4.552528381347656
step 2580, loss: 3.755178451538086
step 2581, loss: 4.795931339263916
step 2582, loss: 4.160912036895752
step 2583, loss: 5.039548397064209
step 2584, loss: 4.393490791320801
step 2585, loss: 3.9671764373779297
step 2586, loss: 4.305509090423584
step 2587, loss: 4.297478675842285
step 2588, loss: 3.2960152626037598
step 2589, loss: 3.80942440032959
step 2590, loss: 3.317531108856201
step 2591, loss: 4.194085121154785
step 2592, loss: 5.0382819175720215
step 2593, loss: 4.643973350524902
step 2594, loss: 3.665170907974243
step 2595, loss: 3.6335017681121826
step 2596, loss: 3.6049678325653076
step 2597, loss: 4.460343360900879
step 2598, loss: 4.351992130279541
step 2599, loss: 4.467405796051025
step 2600, loss: 3.7877352237701416
step 2601, loss: 4.48604154586792
step 2602, loss: 4.454709529876709
step 2603, loss: 4.499867916107178
step 2604, loss: 4.1482415199279785
step 2605, loss: 4.9404754638671875
step 2606, loss: 3.702488899230957
step 2607, loss: 4.169976234436035
step 2608, loss: 3.4141783714294434
step 2609, loss: 3.3625998497009277
step 2610, loss: 4.003820419311523
step 2611, loss: 3.8012499809265137
step 2612, loss: 3.9266560077667236
step 2613, loss: 3.0795350074768066
step 2614, loss: 3.5250890254974365
step 2615, loss: 3.713637113571167
step 2616, loss: 3.731339931488037
step 2617, loss: 3.3930304050445557
step 2618, loss: 3.4189977645874023
step 2619, loss: 2.889744758605957
step 2620, loss: 3.1742336750030518
step 2621, loss: 3.4170570373535156
step 2622, loss: 3.1051573753356934
step 2623, loss: 4.151579856872559
step 2624, loss: 3.8946075439453125
step 2625, loss: 3.522510290145874
step 2626, loss: 3.123948335647583
step 2627, loss: 3.069263458251953
step 2628, loss: 4.593227386474609
step 2629, loss: 4.285057544708252
step 2630, loss: 3.977254629135132
step 2631, loss: 3.0275397300720215
step 2632, loss: 3.189753770828247
step 2633, loss: 4.069242477416992
step 2634, loss: 4.018171310424805
step 2635, loss: 2.868379831314087
step 2636, loss: 3.6754181385040283
step 2637, loss: 2.8950841426849365
step 2638, loss: 3.311678647994995
step 2639, loss: 3.7752673625946045
step 2640, loss: 3.3157153129577637
step 2641, loss: 4.024270534515381
step 2642, loss: 3.754455804824829
step 2643, loss: 3.908071279525757
step 2644, loss: 3.580782651901245
step 2645, loss: 3.5224249362945557
step 2646, loss: 4.322994232177734
step 2647, loss: 4.26381778717041
step 2648, loss: 3.455364465713501
step 2649, loss: 4.033283233642578
step 2650, loss: 3.905444860458374
step 2651, loss: 3.474217653274536
step 2652, loss: 3.652618885040283
step 2653, loss: 3.638960361480713
step 2654, loss: 3.7795770168304443
step 2655, loss: 3.6960933208465576
step 2656, loss: 3.885136365890503
step 2657, loss: 4.729678153991699
step 2658, loss: 3.4983978271484375
step 2659, loss: 4.036190032958984
step 2660, loss: 3.9101202487945557
step 2661, loss: 3.7941362857818604
step 2662, loss: 2.7149510383605957
step 2663, loss: 3.4963300228118896
step 2664, loss: 3.1992123126983643
step 2665, loss: 3.1295907497406006
step 2666, loss: 3.165310859680176
step 2667, loss: 3.701862335205078
step 2668, loss: 3.6493592262268066
step 2669, loss: 3.4688527584075928
step 2670, loss: 3.876986026763916
step 2671, loss: 3.7478480339050293
step 2672, loss: 3.6644210815429688
step 2673, loss: 2.9742932319641113
step 2674, loss: 4.583812236785889
step 2675, loss: 3.9551732540130615
step 2676, loss: 3.238372802734375
step 2677, loss: 3.97786283493042
step 2678, loss: 2.95237135887146
step 2679, loss: 3.1152102947235107
step 2680, loss: 4.017414093017578
step 2681, loss: 2.5984253883361816
step 2682, loss: 2.8201377391815186
step 2683, loss: 3.179415225982666
step 2684, loss: 3.0816078186035156
step 2685, loss: 2.972381591796875
step 2686, loss: 2.5451667308807373
step 2687, loss: 3.079024314880371
step 2688, loss: 3.582674741744995
step 2689, loss: 3.533869981765747
step 2690, loss: 4.006491184234619
step 2691, loss: 4.034082412719727
step 2692, loss: 2.8612220287323
step 2693, loss: 3.7988994121551514
step 2694, loss: 3.932840347290039
step 2695, loss: 3.2868831157684326
step 2696, loss: 3.5994811058044434
step 2697, loss: 3.6976053714752197
step 2698, loss: 2.9442641735076904
step 2699, loss: 3.4118199348449707
step 2700, loss: 3.178908586502075
step 2701, loss: 3.0045433044433594
step 2702, loss: 3.108041524887085
step 2703, loss: 2.856513023376465
step 2704, loss: 3.8305022716522217
step 2705, loss: 4.2025861740112305
step 2706, loss: 3.5858044624328613
step 2707, loss: 3.039729356765747
step 2708, loss: 3.3907151222229004
step 2709, loss: 3.3577306270599365
step 2710, loss: 3.5581138134002686
step 2711, loss: 3.347336530685425
step 2712, loss: 3.335012435913086
step 2713, loss: 3.616553783416748
step 2714, loss: 4.268905162811279
step 2715, loss: 3.644606828689575
step 2716, loss: 3.4160873889923096
step 2717, loss: 2.9321439266204834
step 2718, loss: 3.1279702186584473
step 2719, loss: 2.605241537094116
step 2720, loss: 3.6312551498413086
step 2721, loss: 4.081850051879883
step 2722, loss: 3.5646257400512695
step 2723, loss: 2.6023244857788086
step 2724, loss: 2.9144468307495117
step 2725, loss: 3.080730438232422
step 2726, loss: 3.0464529991149902
step 2727, loss: 3.5706255435943604
step 2728, loss: 3.746220827102661
step 2729, loss: 4.206167221069336
step 2730, loss: 3.7621190547943115
step 2731, loss: 3.5779647827148438
step 2732, loss: 3.927107810974121
step 2733, loss: 3.3010942935943604
step 2734, loss: 2.659627914428711
step 2735, loss: 3.1492083072662354
step 2736, loss: 2.9178247451782227
step 2737, loss: 3.420417070388794
step 2738, loss: 2.597287893295288
step 2739, loss: 3.264819622039795
step 2740, loss: 3.6943447589874268
step 2741, loss: 2.491739511489868
step 2742, loss: 3.2204787731170654
step 2743, loss: 3.6401004791259766
step 2744, loss: 3.0201900005340576
step 2745, loss: 3.885929822921753
step 2746, loss: 4.550891399383545
step 2747, loss: 3.363112211227417
step 2748, loss: 3.2681102752685547
step 2749, loss: 3.128481864929199
step 2750, loss: 3.9940826892852783
step 2751, loss: 3.3306679725646973
step 2752, loss: 2.967273712158203
step 2753, loss: 3.802750825881958
step 2754, loss: 4.0297064781188965
step 2755, loss: 3.808685541152954
step 2756, loss: 3.388230085372925
step 2757, loss: 3.5194568634033203
step 2758, loss: 3.0768721103668213
step 2759, loss: 3.0718884468078613
step 2760, loss: 3.3708877563476562
step 2761, loss: 3.5958797931671143
step 2762, loss: 4.239077568054199
step 2763, loss: 4.275839328765869
step 2764, loss: 4.375787734985352
step 2765, loss: 2.9660189151763916
step 2766, loss: 2.458069086074829
step 2767, loss: 2.8836214542388916
step 2768, loss: 3.1918556690216064
step 2769, loss: 2.757988691329956
step 2770, loss: 3.5255680084228516
step 2771, loss: 3.8130416870117188
step 2772, loss: 3.4983439445495605
step 2773, loss: 3.3786587715148926
step 2774, loss: 2.9547977447509766
step 2775, loss: 2.912594795227051
step 2776, loss: 2.3598644733428955
step 2777, loss: 2.89626407623291
step 2778, loss: 2.8279802799224854
step 2779, loss: 2.7456448078155518
step 2780, loss: 3.4603002071380615
step 2781, loss: 3.457531213760376
step 2782, loss: 4.149905681610107
step 2783, loss: 2.5686144828796387
step 2784, loss: 2.597761631011963
step 2785, loss: 2.3558554649353027
step 2786, loss: 2.7506022453308105
step 2787, loss: 2.981680154800415
step 2788, loss: 3.151749610900879
step 2789, loss: 3.7505178451538086
step 2790, loss: 3.6584737300872803
step 2791, loss: 3.4674322605133057
step 2792, loss: 3.6910018920898438
step 2793, loss: 3.5627543926239014
step 2794, loss: 3.8495688438415527
step 2795, loss: 3.82743501663208
step 2796, loss: 3.4238553047180176
step 2797, loss: 2.9921483993530273
step 2798, loss: 2.7748360633850098
step 2799, loss: 2.7837278842926025
step 2800, loss: 2.1797285079956055
step 2801, loss: 2.6257925033569336
step 2802, loss: 3.2304229736328125
step 2803, loss: 2.313791275024414
step 2804, loss: 2.9151711463928223
step 2805, loss: 3.087733268737793
step 2806, loss: 3.467024564743042
step 2807, loss: 2.8995912075042725
step 2808, loss: 2.758061170578003
step 2809, loss: 3.7543675899505615
step 2810, loss: 3.799738645553589
step 2811, loss: 2.8503429889678955
step 2812, loss: 3.2809696197509766
step 2813, loss: 4.032731533050537
step 2814, loss: 3.4246602058410645
step 2815, loss: 4.136778354644775
step 2816, loss: 3.100904703140259
step 2817, loss: 2.9759881496429443
step 2818, loss: 2.563535213470459
step 2819, loss: 2.656130075454712
step 2820, loss: 2.641167640686035
step 2821, loss: 2.263157606124878
step 2822, loss: 3.024296760559082
step 2823, loss: 2.585064649581909
step 2824, loss: 2.3153505325317383
step 2825, loss: 2.4647319316864014
step 2826, loss: 2.7485032081604004
step 2827, loss: 3.2127084732055664
step 2828, loss: 3.040499448776245
step 2829, loss: 2.884218454360962
step 2830, loss: 2.4080705642700195
step 2831, loss: 2.065553665161133
step 2832, loss: 3.3276491165161133
step 2833, loss: 3.252669095993042
step 2834, loss: 2.907074213027954
step 2835, loss: 3.5328633785247803
step 2836, loss: 3.037231922149658
step 2837, loss: 2.42073392868042
step 2838, loss: 3.8855059146881104
step 2839, loss: 3.0430054664611816
step 2840, loss: 2.610600471496582
step 2841, loss: 2.8030202388763428
step 2842, loss: 3.0647575855255127
step 2843, loss: 2.907925844192505
step 2844, loss: 3.8198087215423584
step 2845, loss: 3.2845847606658936
step 2846, loss: 4.110085487365723
step 2847, loss: 3.372203826904297
step 2848, loss: 2.5285885334014893
step 2849, loss: 3.259345531463623
step 2850, loss: 3.805323839187622
step 2851, loss: 3.7177562713623047
step 2852, loss: 3.519932270050049
step 2853, loss: 2.818187952041626
step 2854, loss: 3.049677610397339
step 2855, loss: 2.786390781402588
step 2856, loss: 3.1197736263275146
step 2857, loss: 2.822983741760254
step 2858, loss: 3.240128755569458
step 2859, loss: 2.3959603309631348
step 2860, loss: 3.36868953704834
step 2861, loss: 2.436265707015991
step 2862, loss: 3.1783998012542725
step 2863, loss: 3.0233185291290283
step 2864, loss: 2.460993766784668
step 2865, loss: 3.2066264152526855
step 2866, loss: 2.522315740585327
step 2867, loss: 2.9295918941497803
step 2868, loss: 3.4169673919677734
